time,value
1732464558947200398,1
1732464559946133675,1
1732464560947865920,1
1732464561946749176,1
1732464562946005156,1
1732464563946131061,1
1732464564946499488,1
1732464565944538786,1
1732464566962967929,1
1732464567957043505,1
1732464568983712307,1
1732464569951168906,1
1732464570950578492,1
1732464571952114962,1
1732464572951629797,1
1732464573949450237,1
1732464574951747147,1
1732464575953910405,1
1732464576951925498,1
1732464577951539477,1
1732464578950983397,1
1732464579954534929,1
1732464580954847854,1
1732464581951550427,1
1732464582952114729,1
1732464583951306582,1
1732464584959165367,1
1732464585950919008,1
1732464586951553102,1
1732464587958394337,1
1732464588951368158,1
1732464589956720924,1
1732464591023316874,1
1732464591951398918,1
1732464592949654221,1
1732464593950654508,1
1732464594950329692,1
1732464595951152409,1
1732464596965097999,1
1732464597960351665,1
1732464598959911772,1
1732464599957040811,1
1732464600957807382,1
1732464601958917487,1
1732464602958626914,1
1732464603958224712,1
1732464604958499425,1
1732464605958715760,1
1732464606963712920,1
1732464607961977249,1
1732464608958514914,1
1732464609993272537,1
1732464610957992356,1
1732464611961219073,1
1732464612958631881,1
1732464614175443640,1
1732464614960815118,1
1732464615957574207,1
1732464616958702764,1
1732464617957731039,1
1732464618958408424,1
1732464619958687535,1
1732464620958214773,1
1732464621955957507,1
1732464622951068319,1
1732464623969004350,1
1732464624958902978,1
1732464625958591717,1
1732464626967822615,1
1732464627963768095,1
1732464628970000682,1
1732464629962074773,1
1732464630962723595,1
1732464631962843488,1
1732464632963103073,1
1732464633962608289,1
1732464634959916602,1
1732464635962926403,1
1732464636966863766,1
1732464637962372840,1
1732464638961261605,1
1732464639961852349,1
1732464640968568079,1
1732464641961484171,1
1732464642962508364,1
1732464643961865083,1
1732464644963856090,1
1732464645961559020,1
1732464646962175961,1
1732464647962588891,1
1732464648962902266,1
1732464649962354524,1
1732464650989148658,1
1732464651961809766,1
1732464652962909831,1
1732464653964255213,1
1732464654962528198,1
1732464655963059248,1
1732464656976039517,1
1732464657970035065,1
1732464658971757319,1
1732464659969581826,1
1732464660967878155,1
1732464661968680495,1
1732464662975028468,1
1732464663968036570,1
1732464664968731829,1
1732464665968448250,1
1732464666969232525,1
1732464667974358696,1
1732464668967698438,1
1732464669979242016,1
1732464670979688159,1
1732464671968230665,1
1732464672967276222,1
1732464673967042475,1
1732464674969553894,1
1732464675968462394,1
1732464676969505411,1
1732464677967949224,1
1732464678971439622,1
1732464679968724212,1
1732464680968363800,1
1732464681970074516,1
1732464682967945620,1
1732464683968099868,1
1732464684969259542,1
1732464685968296554,1
1732464686985855913,1
1732464687974502232,1
1732464688971734203,1
1732464689970846835,1
1732464690970194787,1
1732464691969829062,1
1732464692968353848,1
1732464693967505834,1
1732464694968749968,1
1732464695968939061,1
1732464696973228000,1
1732464697969296677,1
1732464698969028598,1
1732464699970821565,1
1732464700970075863,1
1732464701970521716,1
1732464702969489618,1
1732464703971699826,1
1732464704969863276,1
1732464705969676247,1
1732464706972424289,1
1732464707970150033,1
1732464708970715729,1
1732464709969747330,1
1732464710983499862,1
1732464711968917280,1
1732464712960705847,1
1732464713970432217,1
1732464714969194073,1
1732464715969808130,1
1732464716978837220,1
1732464717984453728,1
1732464718970291081,1
1732464719969370513,1
1732464720970618873,1
1732464721971485862,1
1732464722971732101,1
1732464723970064737,1
1732464724968713525,1
1732464725972089238,1
1732464726968247563,1
1732464727968352130,1
1732464728968261681,1
1732464729970304205,1
1732464730975236326,1
1732464731970069177,1
1732464733088618373,1
1732464733968369241,1
1732464734973774486,1
1732464735970563508,1
1732464736975218521,1
1732464737967567483,1
1732464738968384179,1
1732464739970998781,1
1732464740970917910,1
1732464741968452826,1
1732464742968204171,1
1732464743974019932,1
1732464744969466369,1
1732464745969749657,1
1732464746980420474,1
1732464747971322274,1
1732464748972005099,1
1732464749977812133,1
1732464750971848427,1
1732464752021125495,1
1732464752973103189,1
1732464753970572463,1
1732464754972077793,1
1732464755971622773,1
1732464756980306560,1
1732464757972488118,1
1732464758972617258,1
1732464759971924786,1
1732464760972623460,1
1732464761972555312,1
1732464762973795698,1
1732464763973010423,1
1732464764976298454,1
1732464765993243507,1
1732464766972364627,1
1732464767972612197,1
1732464768972811259,1
1732464769975402859,1
1732464770972979734,1
1732464771972755635,1
1732464772972590206,1
1732464774095083385,1
1732464774972847044,1
1732464775972268594,1
1732464776985670031,1
1732464777981867850,1
1732464778978515078,1
1732464779978731134,1
1732464780978283818,1
1732464781976913818,1
1732464782977586314,1
1732464783979410591,1
1732464784978383173,1
1732464785978875191,1
1732464787054106286,1
1732464789306833399,1
1732464789376384116,1
1732464790380480665,1
1732464791379607865,1
1732464792379146894,1
1732464793378758859,1
1732464794379473996,1
1732464795383222795,1
1732464796487201691,1
1732464797379567858,1
1732464798379878587,1
1732464799384704781,1
1732464800380057223,1
1732464801379247510,1
1732464802379783252,1
1732464803379396189,1
1732464804381006746,1
1732464805378805386,1
1732464806379017302,1
1732464807392964788,1
1732464808393789046,1
1732464809397560078,1
1732464810384632878,1
1732464811385841475,1
1732464812394334935,1
1732464813389942924,1
1732464814391296882,1
1732464815417140101,1
1732464816384848099,1
1732464817385647713,1
1732464818431687456,1
1732464819385026461,1
1732464820386031228,1
1732464821387233142,1
1732464822383996498,1
1732464823385933043,1
1732464824386750409,1
1732464825385104035,1
1732464826387796062,1
1732464827385201967,1
1732464828384672977,1
1732464829387340517,1
1732464830388231571,1
1732464831385962231,1
1732464832389380584,1
1732464833384946543,1
1732464834385355426,1
1732464835384263166,1
1732464836385698896,1
1732464837496231572,1
1732464838385549339,1
1732464839385986437,1
1732464840386185530,1
1732464841385316005,1
1732464842390871519,1
1732464843387914617,1
1732464844385755097,1
1732464845385743937,1
1732464846392118590,1
1732464847387886779,1
1732464848386949109,1
1732464849388692817,1
1732464850385628645,1
1732464851391770613,1
1732464852385495695,1
1732464853386877957,1
1732464854384857955,1
1732464855385477653,1
1732464856441037283,1
1732464857385313716,1
1732464858388390683,1
1732464859389722028,1
1732464860384894301,1
1732464861384704145,1
1732464862384761751,1
1732464863385176474,1
1732464864385659588,1
1732464865385702818,1
1732464866385999391,1
1732464867453756460,1
1732464868392565964,1
1732464869391372946,1
1732464870390813189,1
1732464871394024848,1
1732464872395460347,1
1732464873392853970,1
1732464874393219601,1
1732464875390786707,1
1732464876391396436,1
1732464877392432430,1
1732464878391476244,1
1732464879391971319,1
1732464880393978627,1
